customer_id,customer_name,customer_email,activity_status,grain_type,storage_start_date,storage_end_date,total_bags,total_weight_kg,storage_duration_days,monthly_rent_per_bag,total_rent_paid,sold_status,sale_price_per_kg,total_sale_amount,sale_date,profit_loss
25,Customer_25,customer25@mail.com,storing,Maize,2023-03-08,2023-07-14,66,3300,128,39,10982.4,partial,42,138600,2023-07-14,127617.6
863,Customer_863,customer863@mail.com,stored,Barley,2023-04-14,2023-10-06,180,4500,175,21,22050.0,yes,44,0,2023-10-06,-22050.0
1698,Customer_1698,customer1698@mail.com,stored,Wheat,2024-07-04,2024-11-06,14,700,125,43,2508.33,no,36,0,2024-11-06,-2508.33
1793,Customer_1793,customer1793@mail.com,storing,Barley,2023-02-23,2023-06-30,87,4350,127,52,19151.6,yes,33,0,2023-06-30,-19151.6
1734,Customer_1734,customer1734@mail.com,sold,Barley,2023-03-13,2023-07-31,99,2475,140,25,11550.0,yes,26,64350,2023-07-31,52800.0
1188,Customer_1188,customer1188@mail.com,sold,Sorghum,2023-06-09,2023-08-09,19,950,61,24,927.2,partial,53,50350,2023-08-09,49422.8
1058,Customer_1058,customer1058@mail.com,stored,Rice,2023-01-11,2023-05-20,56,2800,129,22,5297.6,yes,39,0,2023-05-20,-5297.6
1246,Customer_1246,customer1246@mail.com,sold,Wheat,2024-08-07,2025-01-04,101,5050,150,45,22725.0,yes,36,0,2025-01-04,-22725.0
1412,Customer_1412,customer1412@mail.com,storing,Rice,2024-06-20,2024-10-04,48,2400,106,25,4240.0,yes,51,122400,2024-10-04,118160.0
767,Customer_767,customer767@mail.com,stored,Sorghum,2024-04-10,2024-07-14,158,3950,95,35,17511.67,yes,45,0,2024-07-14,-17511.67
1493,Customer_1493,customer1493@mail.com,storing,Millet,2023-09-12,2024-01-26,57,2850,136,48,12403.2,yes,35,0,2024-01-26,-12403.2
1217,Customer_1217,customer1217@mail.com,storing,Rice,2023-09-13,2023-12-06,199,9950,84,41,22845.2,partial,41,407950,2023-12-06,385104.8
1637,Customer_1637,customer1637@mail.com,stored,Sorghum,2024-02-09,2024-07-21,23,1150,163,46,5748.47,yes,32,36800,2024-07-21,31051.53
11,Customer_11,customer11@mail.com,storing,Rice,2024-05-18,2024-06-30,183,9150,43,34,8918.2,no,38,347700,2024-06-30,338781.8
658,Customer_658,customer658@mail.com,sold,Wheat,2024-04-23,2024-07-01,167,8350,69,48,18436.8,yes,34,0,2024-07-01,-18436.8
1899,Customer_1899,customer1899@mail.com,stored,Sorghum,2024-03-24,2024-05-08,112,5600,45,21,3528.0,no,42,0,2024-05-08,-3528.0
756,Customer_756,customer756@mail.com,sold,Barley,2024-04-05,2024-05-11,53,2650,36,43,2734.8,partial,53,0,2024-05-11,-2734.8
1328,Customer_1328,customer1328@mail.com,stored,Wheat,2024-04-09,2024-08-31,111,5550,144,58,30902.4,yes,45,249750,2024-08-31,218847.6
315,Customer_315,customer315@mail.com,storing,Barley,2023-06-06,2023-11-19,28,700,166,33,5112.8,yes,48,0,2023-11-19,-5112.8
1790,Customer_1790,customer1790@mail.com,stored,Wheat,2024-03-30,2024-05-15,143,3575,46,23,5043.13,partial,50,0,2024-05-15,-5043.13
1690,Customer_1690,customer1690@mail.com,sold,Rice,2023-08-05,2023-10-29,34,850,85,34,3275.33,partial,46,39100,2023-10-29,35824.67
1308,Customer_1308,customer1308@mail.com,sold,Millet,2023-12-13,2024-05-30,148,3700,169,30,25012.0,no,31,114700,2024-05-30,89688.0
1854,Customer_1854,customer1854@mail.com,storing,Maize,2024-02-11,2024-05-21,188,9400,100,59,36973.33,yes,47,441800,2024-05-21,404826.67
1925,Customer_1925,customer1925@mail.com,storing,Wheat,2024-08-05,2024-10-02,40,2000,58,57,4408.0,partial,31,62000,2024-10-02,57592.0
233,Customer_233,customer233@mail.com,storing,Maize,2023-12-26,2024-01-07,53,1325,12,29,614.8,yes,50,0,2024-01-07,-614.8
1503,Customer_1503,customer1503@mail.com,stored,Sorghum,2023-01-23,2023-05-08,107,5350,105,44,16478.0,yes,26,139100,2023-05-08,122622.0
593,Customer_593,customer593@mail.com,storing,Millet,2023-01-17,2023-05-24,52,1300,127,47,10346.27,partial,43,0,2023-05-24,-10346.27
1921,Customer_1921,customer1921@mail.com,sold,Maize,2024-01-24,2024-05-12,176,4400,109,38,24299.73,yes,33,145200,2024-05-12,120900.27
1565,Customer_1565,customer1565@mail.com,sold,Wheat,2023-04-06,2023-04-21,72,3600,15,37,1332.0,partial,32,115200,2023-04-21,113868.0
790,Customer_790,customer790@mail.com,sold,Wheat,2023-09-25,2023-12-12,32,800,78,30,2496.0,yes,53,42400,2023-12-12,39904.0
136,Customer_136,customer136@mail.com,sold,Wheat,2023-03-29,2023-09-21,153,7650,176,52,46675.2,yes,27,0,2023-09-21,-46675.2
672,Customer_672,customer672@mail.com,stored,Rice,2023-09-03,2024-01-10,17,850,129,28,2046.8,no,36,30600,2024-01-10,28553.2
539,Customer_539,customer539@mail.com,storing,Barley,2024-07-19,2024-10-22,66,3300,95,22,4598.0,no,49,161700,2024-10-22,157102.0
539,Customer_539,customer539@mail.com,sold,Sorghum,2024-01-15,2024-04-10,138,6900,86,28,11076.8,no,49,0,2024-04-10,-11076.8
1472,Customer_1472,customer1472@mail.com,sold,Rice,2023-05-23,2023-08-23,148,7400,92,45,20424.0,no,54,399600,2023-08-23,379176.0
1434,Customer_1434,customer1434@mail.com,sold,Barley,2023-10-09,2023-10-28,155,7750,19,25,2454.17,yes,40,0,2023-10-28,-2454.17
248,Customer_248,customer248@mail.com,sold,Millet,2023-12-04,2024-02-12,118,5900,70,56,15418.67,no,26,0,2024-02-12,-15418.67
814,Customer_814,customer814@mail.com,sold,Maize,2023-07-20,2023-11-15,149,7450,118,55,32233.67,partial,28,0,2023-11-15,-32233.67
1047,Customer_1047,customer1047@mail.com,stored,Maize,2023-01-22,2023-07-01,33,1650,160,29,5104.0,partial,28,0,2023-07-01,-5104.0
202,Customer_202,customer202@mail.com,storing,Maize,2023-03-24,2023-09-16,189,4725,176,54,59875.2,yes,54,255150,2023-09-16,195274.8
1842,Customer_1842,customer1842@mail.com,storing,Rice,2023-04-08,2023-08-01,115,5750,115,50,22041.67,partial,30,0,2023-08-01,-22041.67
94,Customer_94,customer94@mail.com,stored,Millet,2023-10-29,2023-12-20,10,500,52,33,572.0,yes,55,0,2023-12-20,-572.0
1033,Customer_1033,customer1033@mail.com,sold,Rice,2023-08-04,2023-11-27,12,600,115,50,2300.0,no,50,30000,2023-11-27,27700.0
1139,Customer_1139,customer1139@mail.com,storing,Sorghum,2024-05-01,2024-05-11,172,4300,10,53,3038.67,yes,31,0,2024-05-11,-3038.67
1480,Customer_1480,customer1480@mail.com,sold,Wheat,2023-09-04,2024-02-06,101,5050,155,27,14089.5,yes,27,136350,2024-02-06,122260.5
1536,Customer_1536,customer1536@mail.com,storing,Sorghum,2024-05-13,2024-07-01,75,3750,49,39,4777.5,yes,36,0,2024-07-01,-4777.5
769,Customer_769,customer769@mail.com,stored,Sorghum,2023-02-26,2023-04-25,57,2850,58,39,4297.8,no,53,151050,2023-04-25,146752.2
366,Customer_366,customer366@mail.com,sold,Rice,2023-10-22,2023-12-31,82,2050,70,43,8227.33,yes,41,84050,2023-12-31,75822.67
41,Customer_41,customer41@mail.com,stored,Barley,2023-08-04,2023-08-28,173,4325,24,32,4428.8,yes,46,198950,2023-08-28,194521.2
1794,Customer_1794,customer1794@mail.com,storing,Millet,2024-03-23,2024-08-24,193,9650,154,27,26749.8,no,47,453550,2024-08-24,426800.2
614,Customer_614,customer614@mail.com,sold,Barley,2023-11-14,2024-04-20,161,4025,158,59,50028.07,no,37,148925,2024-04-20,98896.93
298,Customer_298,customer298@mail.com,storing,Rice,2024-03-15,2024-06-18,62,3100,95,36,7068.0,partial,45,0,2024-06-18,-7068.0
1418,Customer_1418,customer1418@mail.com,stored,Millet,2023-03-25,2023-07-08,156,7800,105,55,30030.0,yes,34,265200,2023-07-08,235170.0
1658,Customer_1658,customer1658@mail.com,sold,Sorghum,2023-05-04,2023-07-06,165,4125,63,45,15592.5,yes,35,0,2023-07-06,-15592.5
1159,Customer_1159,customer1159@mail.com,stored,Sorghum,2023-07-19,2023-08-11,46,1150,23,28,987.47,no,54,62100,2023-08-11,61112.53
925,Customer_925,customer925@mail.com,storing,Sorghum,2024-01-24,2024-03-19,178,4450,55,57,18601.0,partial,48,0,2024-03-19,-18601.0
815,Customer_815,customer815@mail.com,storing,Maize,2023-10-02,2024-03-25,82,2050,175,48,22960.0,no,32,0,2024-03-25,-22960.0
172,Customer_172,customer172@mail.com,stored,Millet,2023-07-28,2023-12-07,178,8900,132,32,25062.4,yes,30,0,2023-12-07,-25062.4
250,Customer_250,customer250@mail.com,stored,Rice,2023-08-01,2023-11-03,58,2900,94,30,5452.0,yes,43,124700,2023-11-03,119248.0
24,Customer_24,customer24@mail.com,sold,Sorghum,2024-04-11,2024-05-28,24,600,47,53,1992.8,no,39,0,2024-05-28,-1992.8
133,Customer_133,customer133@mail.com,sold,Maize,2023-04-07,2023-07-06,74,3700,90,23,5106.0,no,47,173900,2023-07-06,168794.0
480,Customer_480,customer480@mail.com,stored,Maize,2024-05-21,2024-09-23,157,7850,125,20,13083.33,yes,31,243350,2024-09-23,230266.67
819,Customer_819,customer819@mail.com,stored,Rice,2023-11-18,2023-12-10,41,2050,22,42,1262.8,partial,47,96350,2023-12-10,95087.2
910,Customer_910,customer910@mail.com,storing,Maize,2023-11-01,2024-03-14,161,8050,134,30,21574.0,yes,48,0,2024-03-14,-21574.0
355,Customer_355,customer355@mail.com,stored,Wheat,2024-05-05,2024-08-30,186,4650,117,58,42073.2,no,25,116250,2024-08-30,74176.8
1199,Customer_1199,customer1199@mail.com,stored,Wheat,2023-09-02,2023-11-26,84,2100,85,44,10472.0,yes,44,0,2023-11-26,-10472.0
1475,Customer_1475,customer1475@mail.com,storing,Barley,2024-02-10,2024-05-14,63,1575,94,47,9277.8,no,37,0,2024-05-14,-9277.8
1386,Customer_1386,customer1386@mail.com,stored,Barley,2023-08-18,2023-12-10,49,1225,114,39,7261.8,partial,30,36750,2023-12-10,29488.2
1432,Customer_1432,customer1432@mail.com,storing,Maize,2023-04-18,2023-08-04,167,8350,108,57,34268.4,partial,36,0,2023-08-04,-34268.4
1762,Customer_1762,customer1762@mail.com,stored,Millet,2023-04-22,2023-05-10,104,2600,18,50,3120.0,yes,38,0,2023-05-10,-3120.0
1875,Customer_1875,customer1875@mail.com,storing,Rice,2023-04-17,2023-07-04,91,2275,78,47,11120.2,yes,29,0,2023-07-04,-11120.2
369,Customer_369,customer369@mail.com,storing,Barley,2024-01-06,2024-02-13,169,8450,38,34,7278.27,yes,43,363350,2024-02-13,356071.73
1070,Customer_1070,customer1070@mail.com,sold,Barley,2023-01-07,2023-02-16,178,4450,40,35,8306.67,partial,42,0,2023-02-16,-8306.67
1450,Customer_1450,customer1450@mail.com,sold,Maize,2024-01-18,2024-07-01,31,775,165,53,9036.5,yes,38,0,2024-07-01,-9036.5
1291,Customer_1291,customer1291@mail.com,stored,Millet,2024-04-30,2024-06-18,152,7600,49,57,14151.2,yes,37,0,2024-06-18,-14151.2
349,Customer_349,customer349@mail.com,storing,Wheat,2023-07-27,2024-01-05,121,6050,162,53,34630.2,yes,53,320650,2024-01-05,286019.8
1607,Customer_1607,customer1607@mail.com,storing,Maize,2024-02-21,2024-08-16,144,7200,177,26,22089.6,yes,31,223200,2024-08-16,201110.4
875,Customer_875,customer875@mail.com,storing,Rice,2024-08-20,2024-11-18,98,4900,90,51,14994.0,yes,30,147000,2024-11-18,132006.0
647,Customer_647,customer647@mail.com,stored,Maize,2024-06-13,2024-09-29,198,4950,108,22,15681.6,partial,27,133650,2024-09-29,117968.4
1958,Customer_1958,customer1958@mail.com,sold,Maize,2023-04-19,2023-06-16,131,3275,58,40,10130.67,yes,39,0,2023-06-16,-10130.67
880,Customer_880,customer880@mail.com,storing,Rice,2023-06-16,2023-12-12,64,3200,179,53,20238.93,yes,35,112000,2023-12-12,91761.07
1512,Customer_1512,customer1512@mail.com,storing,Maize,2023-09-18,2023-10-21,57,1425,33,42,2633.4,partial,25,0,2023-10-21,-2633.4
199,Customer_199,customer199@mail.com,stored,Millet,2024-01-22,2024-04-02,131,6550,71,51,15811.7,no,39,0,2024-04-02,-15811.7
1227,Customer_1227,customer1227@mail.com,stored,Maize,2023-10-27,2024-02-25,88,2200,121,26,9228.27,no,45,99000,2024-02-25,89771.73
517,Customer_517,customer517@mail.com,stored,Millet,2023-04-25,2023-08-18,183,9150,115,38,26657.0,no,28,0,2023-08-18,-26657.0
1587,Customer_1587,customer1587@mail.com,sold,Sorghum,2023-05-11,2023-08-02,54,2700,83,35,5229.0,partial,27,0,2023-08-02,-5229.0
55,Customer_55,customer55@mail.com,storing,Sorghum,2023-06-24,2023-12-19,139,3475,178,58,47834.53,partial,48,0,2023-12-19,-47834.53
1771,Customer_1771,customer1771@mail.com,storing,Rice,2024-08-12,2025-01-08,117,5850,149,40,23244.0,partial,50,292500,2025-01-08,269256.0
965,Customer_965,customer965@mail.com,sold,Barley,2023-01-28,2023-02-09,15,375,12,57,342.0,yes,46,0,2023-02-09,-342.0
1031,Customer_1031,customer1031@mail.com,stored,Sorghum,2023-08-31,2024-01-21,108,5400,143,59,30373.2,yes,34,0,2024-01-21,-30373.2
708,Customer_708,customer708@mail.com,stored,Barley,2023-12-05,2024-02-07,98,2450,64,26,5435.73,no,31,75950,2024-02-07,70514.27
516,Customer_516,customer516@mail.com,sold,Sorghum,2023-02-24,2023-05-19,180,9000,84,45,22680.0,no,40,360000,2023-05-19,337320.0
1707,Customer_1707,customer1707@mail.com,sold,Barley,2023-02-02,2023-06-26,93,4650,144,41,18302.4,yes,43,0,2023-06-26,-18302.4
517,Customer_517,customer517@mail.com,sold,Sorghum,2023-09-30,2024-01-04,173,4325,96,25,13840.0,yes,40,173000,2024-01-04,159160.0
1426,Customer_1426,customer1426@mail.com,storing,Sorghum,2023-09-19,2023-10-17,16,800,28,26,388.27,partial,52,41600,2023-10-17,41211.73
1693,Customer_1693,customer1693@mail.com,sold,Sorghum,2023-12-22,2024-01-18,78,1950,27,51,3580.2,no,45,0,2024-01-18,-3580.2
1103,Customer_1103,customer1103@mail.com,stored,Sorghum,2023-12-29,2024-02-17,133,3325,50,49,10861.67,no,49,0,2024-02-17,-10861.67
894,Customer_894,customer894@mail.com,sold,Maize,2024-07-14,2024-10-04,148,3700,82,47,19013.07,no,40,148000,2024-10-04,128986.93
995,Customer_995,customer995@mail.com,stored,Barley,2023-07-19,2023-12-28,53,1325,162,33,9444.6,partial,34,0,2023-12-28,-9444.6
474,Customer_474,customer474@mail.com,sold,Wheat,2023-05-05,2023-07-09,42,2100,65,39,3549.0,partial,31,65100,2023-07-09,61551.0
953,Customer_953,customer953@mail.com,sold,Sorghum,2024-08-12,2025-02-01,21,525,173,52,6297.2,yes,41,21525,2025-02-01,15227.8
266,Customer_266,customer266@mail.com,storing,Rice,2024-01-29,2024-07-07,165,8250,160,55,48400.0,no,53,0,2024-07-07,-48400.0
966,Customer_966,customer966@mail.com,stored,Wheat,2023-10-19,2024-02-20,178,8900,124,36,26486.4,yes,35,0,2024-02-20,-26486.4
786,Customer_786,customer786@mail.com,stored,Millet,2024-02-03,2024-05-10,32,1600,97,23,2379.73,yes,44,70400,2024-05-10,68020.27
1964,Customer_1964,customer1964@mail.com,sold,Wheat,2023-12-05,2024-04-17,62,3100,134,40,11077.33,partial,53,164300,2024-04-17,153222.67
1685,Customer_1685,customer1685@mail.com,storing,Millet,2023-09-05,2023-11-25,17,425,81,39,1790.1,yes,29,0,2023-11-25,-1790.1
954,Customer_954,customer954@mail.com,stored,Rice,2023-02-07,2023-04-20,189,4725,72,48,21772.8,no,36,170100,2023-04-20,148327.2
1328,Customer_1328,customer1328@mail.com,sold,Maize,2024-08-23,2024-10-12,130,3250,50,26,5633.33,yes,51,165750,2024-10-12,160116.67
1047,Customer_1047,customer1047@mail.com,sold,Maize,2023-10-29,2024-03-29,76,1900,152,52,20023.47,yes,25,47500,2024-03-29,27476.53
1249,Customer_1249,customer1249@mail.com,sold,Sorghum,2023-03-18,2023-04-24,136,6800,37,27,4528.8,partial,28,0,2023-04-24,-4528.8
1639,Customer_1639,customer1639@mail.com,storing,Wheat,2024-08-19,2024-10-02,23,575,44,32,1079.47,partial,41,23575,2024-10-02,22495.53
1362,Customer_1362,customer1362@mail.com,sold,Wheat,2024-07-24,2025-01-14,188,4700,174,52,56700.8,no,47,220900,2025-01-14,164199.2
612,Customer_612,customer612@mail.com,storing,Barley,2024-04-23,2024-08-29,63,1575,128,29,7795.2,partial,46,0,2024-08-29,-7795.2
1794,Customer_1794,customer1794@mail.com,stored,Maize,2023-10-01,2023-12-09,74,1850,69,36,6127.2,yes,31,57350,2023-12-09,51222.8
902,Customer_902,customer902@mail.com,sold,Sorghum,2023-08-13,2023-11-23,94,4700,102,35,11186.0,no,48,225600,2023-11-23,214414.0
1364,Customer_1364,customer1364@mail.com,sold,Millet,2023-07-01,2023-12-10,155,3875,162,49,41013.0,no,32,124000,2023-12-10,82987.0
623,Customer_623,customer623@mail.com,stored,Maize,2023-09-02,2023-12-23,127,3175,112,48,22758.4,yes,28,88900,2023-12-23,66141.6
1230,Customer_1230,customer1230@mail.com,storing,Barley,2024-07-06,2024-11-02,175,8750,119,22,15271.67,no,39,0,2024-11-02,-15271.67
182,Customer_182,customer182@mail.com,sold,Wheat,2023-10-18,2024-02-20,172,4300,125,55,39416.67,partial,40,0,2024-02-20,-39416.67
1400,Customer_1400,customer1400@mail.com,storing,Sorghum,2023-11-12,2023-12-31,49,1225,49,44,3521.47,partial,28,0,2023-12-31,-3521.47
1037,Customer_1037,customer1037@mail.com,storing,Rice,2023-05-14,2023-06-19,14,350,36,26,436.8,yes,33,11550,2023-06-19,11113.2
1882,Customer_1882,customer1882@mail.com,storing,Barley,2024-06-11,2024-11-03,92,2300,145,30,13340.0,no,29,66700,2024-11-03,53360.0
1786,Customer_1786,customer1786@mail.com,storing,Millet,2023-05-21,2023-07-29,20,500,69,52,2392.0,yes,38,0,2023-07-29,-2392.0
1672,Customer_1672,customer1672@mail.com,stored,Wheat,2023-03-26,2023-07-16,152,3800,112,42,23833.6,yes,51,193800,2023-07-16,169966.4
1508,Customer_1508,customer1508@mail.com,sold,Sorghum,2023-03-22,2023-06-14,174,8700,84,20,9744.0,yes,40,348000,2023-06-14,338256.0
1216,Customer_1216,customer1216@mail.com,stored,Rice,2023-06-04,2023-06-17,53,1325,13,34,780.87,no,53,70225,2023-06-17,69444.13
1554,Customer_1554,customer1554@mail.com,storing,Millet,2023-06-07,2023-08-01,56,1400,55,28,2874.67,partial,40,0,2023-08-01,-2874.67
212,Customer_212,customer212@mail.com,sold,Wheat,2023-04-25,2023-06-24,48,2400,60,38,3648.0,no,49,0,2023-06-24,-3648.0
62,Customer_62,customer62@mail.com,stored,Rice,2023-06-06,2023-07-22,20,1000,46,60,1840.0,partial,28,28000,2023-07-22,26160.0
359,Customer_359,customer359@mail.com,stored,Millet,2024-07-20,2024-09-24,154,7700,66,23,7792.4,no,52,400400,2024-09-24,392607.6
1309,Customer_1309,customer1309@mail.com,sold,Maize,2023-04-26,2023-06-01,159,3975,36,41,7822.8,no,53,210675,2023-06-01,202852.2
1910,Customer_1910,customer1910@mail.com,storing,Wheat,2023-09-07,2024-01-19,103,5150,134,58,26683.87,partial,26,133900,2024-01-19,107216.13
1800,Customer_1800,customer1800@mail.com,sold,Barley,2023-06-18,2023-12-12,138,3450,177,54,43966.8,partial,35,0,2023-12-12,-43966.8
847,Customer_847,customer847@mail.com,stored,Wheat,2023-06-27,2023-11-10,131,3275,136,37,21973.07,partial,45,0,2023-11-10,-21973.07
1264,Customer_1264,customer1264@mail.com,storing,Sorghum,2023-05-13,2023-08-10,145,7250,89,27,11614.5,partial,54,0,2023-08-10,-11614.5
1008,Customer_1008,customer1008@mail.com,stored,Barley,2024-05-23,2024-07-09,196,4900,47,44,13510.93,yes,38,0,2024-07-09,-13510.93
709,Customer_709,customer709@mail.com,stored,Millet,2024-07-24,2024-12-06,127,3175,135,48,27432.0,yes,38,0,2024-12-06,-27432.0
106,Customer_106,customer106@mail.com,storing,Sorghum,2023-01-03,2023-01-13,106,2650,10,22,777.33,no,41,108650,2023-01-13,107872.67
306,Customer_306,customer306@mail.com,storing,Sorghum,2023-07-15,2023-08-26,33,1650,42,59,2725.8,yes,29,0,2023-08-26,-2725.8
404,Customer_404,customer404@mail.com,sold,Rice,2024-03-18,2024-06-16,190,9500,90,32,18240.0,partial,25,0,2024-06-16,-18240.0
1639,Customer_1639,customer1639@mail.com,storing,Rice,2023-03-14,2023-06-09,32,1600,87,38,3526.4,partial,42,0,2023-06-09,-3526.4
1290,Customer_1290,customer1290@mail.com,stored,Wheat,2023-09-11,2024-01-31,135,3375,142,24,15336.0,partial,38,128250,2024-01-31,112914.0
219,Customer_219,customer219@mail.com,storing,Sorghum,2024-05-19,2024-08-23,140,7000,96,32,14336.0,no,52,0,2024-08-23,-14336.0
69,Customer_69,customer69@mail.com,sold,Sorghum,2024-01-28,2024-07-14,155,3875,168,34,29512.0,yes,41,158875,2024-07-14,129363.0
1770,Customer_1770,customer1770@mail.com,stored,Maize,2023-09-10,2023-12-08,178,4450,89,26,13729.73,yes,51,226950,2023-12-08,213220.27
513,Customer_513,customer513@mail.com,storing,Rice,2023-05-20,2023-05-31,175,8750,11,58,3721.67,yes,35,0,2023-05-31,-3721.67
706,Customer_706,customer706@mail.com,storing,Barley,2023-07-30,2023-12-31,178,8900,154,31,28325.73,yes,46,409400,2023-12-31,381074.27
1142,Customer_1142,customer1142@mail.com,stored,Wheat,2023-09-08,2023-10-29,77,1925,51,56,7330.4,no,34,65450,2023-10-29,58119.6
1026,Customer_1026,customer1026@mail.com,sold,Sorghum,2023-07-07,2023-08-28,50,1250,52,46,3986.67,yes,31,0,2023-08-28,-3986.67
1986,Customer_1986,customer1986@mail.com,sold,Millet,2023-05-20,2023-09-12,156,7800,115,35,20930.0,no,27,210600,2023-09-12,189670.0
109,Customer_109,customer109@mail.com,storing,Millet,2024-01-08,2024-05-09,113,2825,122,58,26652.93,partial,49,0,2024-05-09,-26652.93
348,Customer_348,customer348@mail.com,storing,Millet,2023-03-20,2023-04-01,46,2300,12,29,533.6,yes,51,117300,2023-04-01,116766.4
148,Customer_148,customer148@mail.com,sold,Barley,2023-08-20,2023-09-07,191,4775,18,41,4698.6,partial,30,0,2023-09-07,-4698.6
32,Customer_32,customer32@mail.com,storing,Barley,2023-04-07,2023-08-01,56,1400,116,20,4330.67,yes,45,63000,2023-08-01,58669.33
1947,Customer_1947,customer1947@mail.com,sold,Barley,2023-04-12,2023-10-04,107,2675,175,36,22470.0,partial,43,0,2023-10-04,-22470.0
1217,Customer_1217,customer1217@mail.com,stored,Wheat,2023-12-13,2024-05-08,144,7200,147,31,21873.6,no,55,396000,2024-05-08,374126.4
1592,Customer_1592,customer1592@mail.com,stored,Sorghum,2024-03-15,2024-05-29,37,925,75,22,2035.0,no,36,33300,2024-05-29,31265.0
1054,Customer_1054,customer1054@mail.com,sold,Barley,2023-01-29,2023-07-06,33,825,158,59,10254.2,partial,43,0,2023-07-06,-10254.2
1130,Customer_1130,customer1130@mail.com,storing,Sorghum,2023-05-14,2023-07-15,96,2400,62,59,11705.6,no,34,0,2023-07-15,-11705.6
1498,Customer_1498,customer1498@mail.com,stored,Maize,2024-06-06,2024-06-24,157,3925,18,22,2072.4,no,43,0,2024-06-24,-2072.4
